8,749
208,375
173,381
207,701
138,900
50,686
352,266
3,330
213,740
234,905
290,903
356,473
118,578
293,928
256,453
170,774
9,264
93,215
273,162
114,961
82,019
252,322
8,962
217,440
207,257
347,946
143,878
295,251
17,441
121,680
319,947
215,467
158,742
109,399
103,735
220,741
30,644
144,311
51,769
17,768
235,784
322,763
125,512
19,286
97,130
45,022
184,838
152,176
277,960
144,055
76,988
35,158
246,713
207,300
206,546
4,466
120,158
154,211
292,084
348,702
285,124
66,222
155,975
256,676
148,662
216,472
181,711
146,633
69,871
103,642
64,524
187,746
125,987
229,980
84,555
278,231
36,385
33,460
101,427
286,669
211,297
83,576
341,723
103,032
301,476
190,062
55,603
277,217
202,692
185,242
316,315
46,194
324,094
74,405
34,005
32,652
273,946
344,909
45,799
123,810
45,401
210,654
110,434
24,843
201,298
344,040
106,236
44,574
199,375
342,406
229,069
353,197
50,276
208,395
58,490
207,895
33,315
39,303
257,925
114,124
293,402
29,176
348,280
154,690
109,696
22,456
181,673
340,915
141,715
343,746
265,741
22,509
174,848
323,746
284,652
315,157
230,017
168,400
146,921
60,408
330,577
276,575
285,305
273,969
10,563
51,202
268,341
351,638
100,626
149,692
33,938
89,170
221,094
189,213
5,698
9,652
10,502
225,988
26,695
340,663
142,201
62,290
163,664
199,731
340,070
352,864
248,296
340,795
193,236
158,133
346,292
202,446
154,186
93,756
12,049
291,543
138,898
260,584
54,311
323,405
332,076
65,186
138,499
28,288
275,319
298,808
12,170
288,034
332,968
58,320
155,998
316,506
27,053
76,723
355,823
289,187
227,737
200,215
199,604
319,146
337,098
24,094
256,500
151,468
338,350
141,313
268,413
331,887
61,703
267,028
42,355
183,889
285,233
296,075
95,474
151,752
5,508
247,815
92,791
302,268
310,963
302,659
7,086
268,360
143,439
67,952
277,197
358,469
7,591
344,482
94,145
113,314
119,955
332,607
262,759
291,228
9,294
257,618
289,264
84,705
51,632
213,389
279,724
359,869
56,177
175,189
215,941
300,991
346,864
276,152
358,798
306,310
255,649
347,106
355,154
38,748
107,153
119,634
242,825
300,564
105,102
49,504
233,153
283,976
143,035
178,911
300,999
309,902
190,841
265,910
354,177
306,247
117,330
158,469
124,495
131,254
302,416
92,043
33,519
191,773
128,785
305,421
194,981
90,039
25,184
131,101
120,429
18,373
286,260
254,259
304,766
239,672
71,654
120,378
294,969
350,832
309,117
345,009
254,605
355,718
129,150
358,309
350,443
227,307
344,487
78,733
230,424
279,015
190,285
127,679
39,394
234,327
123,783
93,926
239,097
241,174
40,156
329,973
58,312
9,483
78,292
172,840
106,826
24,275
255,569
185,157
146,317
36,717
166,717
239,924
308,307
137,425
37,226
352,983
217,937
239,419
163,913
325,757
29,530
285,026
193,566
285,702
299,389
320,477
301,802
322,203
303,565
90,956
17,540
187,221
325,894
285,996
61,865
53,888
353,130
108,802
206,081
265,185
234,790
180,688
79,277
61,456
321,624
339,278
249,341
231,224
145,039
233,112
17,512
290,847
126,960
277,686
146,365
101,751
86,251
23,978
23,510
196,131
6,921
165,128
107,471
31,427
277,898
332,549
272,731
198,550
216,500
36,643
77,075
327,892
202,297
69,746
25,249
210,266
106,500
176,367
27,325
304,519
41,090
258,583
228,739
347,974
155,536
104,383
211,902
70,569
74,361
103,374
197,424
100,395
127,381
197,405
50,089
276,328
327,009
55,609
53,042
154,356
20,794
325,301
206,509
231,893
91,136
20,007
50,485
210,430
304,671
43,001
99,372
193,178
74,889
185,615
111,567
221,591
212,203
230,840
180,802
21,210
312,042
93,303
168,742
186,667
94,265
171,191
241,960
66,032
206,664
301,463
101,824
258,158
141,932
188,639
359,722
60,979
151,680
126,254
55,412
5,886
278,118
126,777
339,880
233,151
267,309
351,460
120,178
204,359
183,791
112,091
168,021
302,918
269,245
344,401
304,706
334,278
257,200
25,964
49,531
300,450
119,992
158,190
148,771
295,540
252,045
158,555
210,142
87,655
307,845
65,856
277,328
105,374
294,647
279,169
125,614
308,363
359,694
267,283
104,922
140,055
40,687
359,927
68,628
309,264
341,998
138,531
12,132
339,231
59,676
183,702
212,297
74,284
67,733
54,604
80,504
31,600
1,493
248,509
52,651
88,194
218,502
205,587
106,749
104,432
200,505
226,074
234,867
197,025
306,184
56,711
298,583
160,731
39,944
208,637
340,615
238,935
108,586
42,166
138,741
92,494
292,668
162,966
290,407
348,661
295,475
227,832
263,381
71,079
118,312
70,163
346,642
117,221
96,923
142,420
120,011
352,113
147,135
120,797
343,876
289,126
272,699
51,178
4,516
125,567
347,471
353,216
45,356
214,395
224,942
105,548
248,597
276,303
247,187
235,474
324,281
122,795
318,260
115,544
329,619
142,429
262,166
207,129
301,157
115,016
42,141
352,561
68,466
30,448
201,793
290,282
40,644
184,892
53,105
198,133
9,490
201,521
78,335
236,105
94,609
357,042
256,365
89,985
271,320
3,087
354,184
239,421
190,484
43,137
223,983
240,290
18,138
295,407
195,496
58,775
190,766
130,843
218,367
29,317
134,165
136,571
97,773
317,549
307,594
259,344
133,648
160,456
93,492
327,753
355,042
124,272
72,659
314,406
164,507
128,824
134,978
290,892
108,801
223,638
129,443
332,660
119,067
357,633
210,097
220,165
83,825
233,878
283,335
244,050
189,532
183,850
272,679
29,817
29,837
248,716
137,140
89,279
59,599
120,598
336,555
182,221
5,378
308,641
335,232
343,782
80,218
18,292
58,300
9,958
342,705
226,112
59,252
47,944
96,751
118,809
242,170
143,415
145,892
182,303
275,631
205,269
6,440
319,703
129,014
345,276
55,090
252,658
27,814
242,704
240,720
31,091
73,224
257,180
38,710
75,352
153,612
111,767
148,510
154,262
322,446
355,110
348,310
280,576
148,483
247,654
122,565
254,776
311,199
12,450
53,583
39,595
293,837
87,458
14,535
98,789
9,957
223,153
277,125
124,721
325,803
259,640
149,606
271,025
139,813
335,529
85,905
82,198
301,588
23,328
10,966
319,374
77,887
282,725
283,597
105,417
211,859
154,061
210,479
52,719
88,118
355,558
274,072
199,242
332,211
165,444
194,320
333,102
223,603
89,490
45,427
93,256
182,471
359,656
39,264
158,316
349,770
189,198
71,134
187,283
346,132
214,784
166,272
28,745
219,826
22,481
188,882
277,582
60,135
190,013
62,062
237,248
275,520
22,594
320,440
61,106
207,301
340,090
265,283
82,269
2,417
55,909
217,696
177,373
143,504
228,704
42,087
291,523
5,044
28,835
102,466
271,716
81,082
189,694
259,863
208,570
58,748
144,466
333,471
323,488
50,961
105,760
312,037
151,308
293,714
50,916
172,759
261,981
201,068
211,236
77,391
58,624
237,607
315,252
66,534
270,609
15,634
288,653
217,294
280,456
25,745
220,393
247,138
137,766
298,347
167,875
249,881
171,056
155,581
45,004
62,121
85,549
262,825
210,296
148,286
35,522
17,657
272,684
14,837
336,797
228,047
149,390
295,929
43,963
330,551
269,380
220,105
25,184
33,115
82,949
280,991
133,904
105,695
335,203
93,302
11,973
6,618
10,396
176,699
46,567
158,810
61,336
35,695
246,031
41,057
158,258
87,733
232,301
308,381
286,770
329,214
56,082
236,830
181,725
277,751
90,372
313,712
277,684
305,674
97,437
339,638
53,335
211,998
109,186
63,990
54,356
357,233
265,779
92,341
133,880
121,430
181,154
0,361
15,903
59,763
270,004
297,666
234,597
66,329
306,863
143,410
156,611
125,786
87,194
270,908
40,541
