68,550
-61,622
52,476
-43,866
-32,648
-20,160
25,946
-31,789
-20,703
-16,309
-17,828
-15,770
-10,677
-31,172
-19,263
-14,257
-3,439
0,155
15,340
38,001
57,816
52,855
26,117
81,947
88,339
101,113
113,218
121,716
130,187
138,735
143,547
149,737
153,486
158,204
160,708
157,343
132,991
145,429
147,469
-156,218
-173,457
190,665
188,646
195,595
204,015
211,552
225,489
224,886
30,414
47,590
50,645
46,272
54,344
81,090
89,783
84,939
86,157
-100,551
107,486
111,177
133,307
131,427
140,298
140,006
141,846
148,389
149,038
153,665
169,477
170,524
167,862
177,912
204,396
206,659
-216,716
-226,372
227,945
247,194
-22,573
-16,033
-17,687
27,967
-23,744
-18,171
-11,731
1,019
-0,995
14,172
14,908
13,772
6,998
11,329
31,013
35,705
39,045
42,525
43,423
44,818
44,544
49,714
49,812
58,236
63,986
66,710
69,630
63,570
-67,020
72,703
57,769
-75,309
-81,038
77,521
61,182
84,505
-93,474
106,222
104,881
-86,458
-94,596
-82,323
-74,230
292,836
91,556
86,381
-67,475
-122,849
-45,706
-32,218
-35,169
-28,779
-18,435
-3,882
-2,673
166,409
171,221
181,028
191,335
186,920
194,276
-202,783
203,924
213,446
-210,386
214,484
209,580
210,423
209,624
100,000
226,098
-218,750
218,209
-231,420
237,728
246,412
246,376
219,884
-253,378
-252,154
312,112
265,877
278,490
276,707
287,550
-56,061
-50,315
-40,837
-33,145
36,448
-33,007
-17,208
-28,242
-31,022
-27,807
-18,925
12,950
-14,315
-7,350
0,129
-2,106
3,276
-23,798
20,538
13,151
28,347
20,514
16,058
20,700
28,128
33,833
30,423
-33,914
24,521
20,578
25,160
-40,951
37,860
38,615
37,917
31,508
57,312
60,592
70,975
61,649
62,165
73,183
-75,349
-84,614
89,707
82,999
87,310
95,787
93,691
-85,634
92,667
97,747
-103,583
107,961
105,384
116,479
108,983
113,342
114,351
121,136
124,693
-130,549
131,446
137,411
137,238
146,438
143,231
141,969
127,725
151,611
152,768
-122,320
-120,808
149,127
153,210
155,705
-100,000
170,128
-102,438
178,736
169,955
180,145
184,689
-192,560
-83,172
-80,213
-81,674
81,503
-70,410
-68,749
-67,149
-56,106
-47,664
12,870
-28,155
-22,591
30,621
-36,078
-14,662
-16,905
-10,793
-14,445
-16,023
-10,540
-0,502
-6,828
-3,595
20,028
-6,631
2,701
4,370
20,810
9,589
11,737
8,051
10,028
11,748
6,872
2,227
3,921
3,071
-9,383
-12,686
-8,113
-7,431
-4,135
12,566
25,505
26,119
-175,188
35,120
31,158
26,282
27,605
-32,725
37,773
-180,036
-179,561
23,904
35,649
-42,189
171,267
-154,026
150,619
51,318
-152,576
-139,793
-129,169
-124,199
-122,658
-117,738
-127,053
-120,034
-115,283
100,177
-112,543
112,373
-110,540
-116,095
114,362
104,393
-94,605
-93,463
-100,912
-97,546
-86,330
-82,423
-73,056
74,358
-71,149
-67,956
-65,720
-80,335
84,538
-78,166
-71,047
107,755
98,268
-67,093
-52,073
-48,998
-42,935
-19,289
-25,699
-32,519
-32,549
-27,708
-157,500
154,516
24,454
-34,464
-43,410
-37,085
143,101
142,334
144,249
-28,546
157,571
162,466
-15,803
12,838
2,699
-2,241
4,884
-0,813
11,128
8,594
12,582
186,530
6,675
10,370
-173,761
198,282
212,561
226,976
222,613
224,251
214,352
214,142
220,718
227,355
-36,784
35,543
-49,611
-49,066
-40,318
-42,759
-39,000
-34,111
-42,351
-61,291
-66,035
-82,677
-64,173
224,286
230,814
234,573
100,000
235,400
246,293
264,685
-0,872
4,525
17,082
28,609
31,250
34,096
50,855
45,559
37,688
51,209
54,056
61,099
69,540
82,210
90,518
78,997
87,843
81,474
91,842
99,234
103,223
105,637
-109,160
108,244
105,264
103,612
116,037
122,087
-123,733
118,211
128,714
137,618
132,090
121,521
135,252
140,799
149,305
146,094
132,106
0,000
157,201
165,715
-170,881
153,140
160,437
153,685
164,891
-180,346
185,523
182,090
173,662
190,664
187,132
208,700
209,323
209,638
214,122
222,204
223,210
228,383
228,428
227,350
231,985
234,888
225,801
232,213
238,882
243,573
244,386
241,901
-242,658
246,473
255,674
249,972
252,654
250,606
279,970
259,406
264,762
267,957
276,437
278,451
273,145
-277,717
280,455
273,221
297,434
284,805
296,368
301,836
301,273
311,374
322,485
311,995
313,339
313,356
296,499
309,782
319,016
322,592
326,120
327,721
322,355
345,528
348,234
346,423
327,246
347,366
363,174
355,936
344,265
361,971
369,090
383,068
376,098
378,599
376,896
68,018
68,450
61,544
380,699
-416,857
75,522
74,885
84,658
382,606
74,171
82,189
88,960
92,893
80,087
96,702
86,548
99,318
87,861
88,524
96,422
104,765
103,423
111,292
112,331
117,214
122,030
135,644
134,332
133,896
141,173
-133,991
134,599
135,814
132,166
131,645
138,793
133,270
135,139
139,999
162,558
165,681
-174,649
170,831
163,045
180,620
174,330
184,307
189,074
184,563
182,224
274,230
-317,763
205,291
207,613
206,813
212,464
216,945
224,892
226,741
191,963
190,983
199,528
201,301
208,066
-210,081
208,171
212,840
209,089
211,085
206,622
194,051
195,265
204,375
185,291
281,306
285,780
211,780
210,861
185,180
185,148
189,309
215,122
208,262
199,794
221,648
203,340
209,620
213,469
206,957
206,297
212,575
219,616
223,167
219,530
317,985
319,217
313,981
321,148
318,476
322,176
254,463
254,690
252,994
251,469
330,894
332,791
355,535
354,023
348,595
350,754
356,979
-358,866
353,925
268,697
280,709
352,668
-260,626
354,347
348,310
341,441
342,398
-344,850
348,309
293,185
279,817
276,966
336,663
342,099
361,157
374,591
372,149
364,856
364,822
372,036
380,513
375,865
-415,571
416,640
389,268
388,680
392,519
-396,326
404,755
394,111
423,945
400,748
398,619
399,703
403,252
406,465
401,781
412,903
420,901
424,218
434,371
177,137
-187,213
181,104
185,417
186,648
4,207
194,704
201,018
220,233
-100,000
213,877
215,988
215,566
212,259
221,085
230,916
