203,566
189,875
181,123
50,830
112,301
8,511
290,603
3,259
15,027
256,632
264,713
208,791
213,407
143,210
51,193
334,181
74,857
354,194
280,073
320,962
91,363
118,420
224,162
137,836
257,368
148,053
124,797
88,783
264,386
277,279
1,038
323,294
86,042
237,796
326,322
121,993
310,070
125,387
53,808
222,933
27,061
350,216
34,568
344,753
161,410
247,350
302,611
235,448
65,726
270,526
140,452
94,622
301,309
299,452
5,654
162,215
261,278
41,082
16,573
337,164
276,662
113,542
259,335
266,184
192,245
352,372
334,528
163,363
307,003
116,831
91,285
325,158
117,408
277,421
51,382
175,398
220,980
8,959
196,808
289,863
303,561
230,398
221,726
214,147
272,616
293,311
105,472
201,905
54,514
110,056
273,458
140,398
91,981
111,257
114,335
112,861
329,759
238,667
244,696
294,015
208,639
98,296
298,535
63,684
61,487
146,634
153,063
112,998
106,222
305,944
156,596
255,908
283,627
111,252
41,867
182,897
212,028
310,916
127,778
80,994
241,132
129,686
275,723
252,017
44,253
147,022
138,374
48,348
281,491
144,487
342,983
76,679
250,035
169,311
320,463
259,771
278,222
186,111
54,841
292,926
284,223
34,585
267,294
73,766
243,132
63,723
52,119
258,377
54,357
185,528
139,681
346,699
158,473
344,578
94,063
217,204
136,704
85,837
107,297
88,240
244,445
105,004
236,268
45,131
231,149
251,593
204,143
159,756
179,676
177,580
262,551
104,119
224,553
225,764
105,003
63,236
155,562
232,837
112,152
211,286
218,550
313,432
351,254
274,504
16,909
215,948
195,069
185,204
46,083
94,455
192,431
77,208
273,294
27,199
198,560
173,532
245,205
17,962
224,241
53,301
289,156
356,917
114,932
58,041
85,800
174,632
79,959
179,877
315,513
27,812
208,404
340,558
122,440
357,000
134,943
18,780
177,236
110,434
292,096
245,331
201,525
238,287
34,182
26,463
60,926
181,334
262,796
50,956
191,762
299,454
281,192
99,793
305,965
313,740
17,548
251,027
10,097
126,857
322,355
220,137
309,614
230,047
24,556
99,858
213,456
64,929
41,006
323,917
310,553
154,257
43,872
285,853
186,184
321,801
139,272
120,283
53,407
323,973
226,100
1,153
307,032
240,016
300,071
246,874
6,392
206,099
86,827
275,926
264,603
52,219
129,867
34,666
228,457
326,598
115,799
52,639
212,979
28,091
209,471
81,802
68,540
94,847
19,355
328,903
213,094
76,270
329,810
175,894
109,540
284,702
38,882
278,395
168,267
98,898
8,488
259,163
71,048
145,691
2,915
251,431
239,824
36,447
323,728
61,218
91,416
278,367
326,502
55,058
140,229
107,058
125,007
300,138
54,288
75,190
19,802
282,843
40,536
37,437
320,520
248,275
275,550
134,771
23,067
119,461
231,427
347,527
303,432
108,223
190,539
290,475
234,603
114,035
334,833
123,421
57,210
107,891
79,312
200,691
91,531
351,759
126,569
246,951
261,679
273,143
173,834
49,479
81,935
331,176
182,389
344,634
286,194
86,691
234,758
259,715
305,884
50,263
56,384
20,264
20,839
243,812
241,413
73,029
166,764
349,865
166,558
90,377
208,566
31,974
329,835
325,070
15,163
227,717
48,937
56,823
208,115
358,247
292,596
317,909
34,563
264,209
149,132
16,753
110,819
151,531
166,031
116,257
290,793
327,080
25,140
237,321
4,455
202,675
306,127
38,410
187,619
137,980
316,197
276,517
212,495
338,793
9,271
321,441
72,690
10,323
7,616
172,843
247,593
352,903
287,907
203,228
116,653
286,795
211,067
319,997
249,798
56,321
294,721
60,610
255,536
309,330
94,371
283,093
282,264
119,871
6,413
213,950
85,621
340,988
23,399
339,915
268,394
188,981
189,790
308,763
78,538
325,985
274,371
144,774
72,300
10,770
23,806
317,780
217,598
193,520
188,987
22,683
220,598
310,126
54,792
256,190
295,785
132,210
136,729
101,006
214,449
337,055
316,404
86,612
250,251
69,623
43,402
90,117
65,702
46,252
300,855
171,526
277,116
11,305
213,082
118,765
152,668
323,260
326,401
301,448
172,524
191,983
98,726
101,356
185,257
348,721
49,572
150,346
247,159
4,357
201,283
290,370
132,518
297,552
49,036
215,677
200,361
285,082
56,215
192,263
168,182
127,212
203,144
29,998
115,069
356,315
12,683
334,983
233,437
181,377
263,737
21,606
280,476
251,891
286,469
261,242
242,285
281,676
247,205
342,771
346,130
62,599
274,133
169,308
283,937
46,936
340,464
239,331
107,887
162,571
278,104
12,255
317,575
260,766
57,400
313,435
236,987
145,125
295,728
17,659
354,862
97,789
159,350
36,424
214,615
225,136
235,040
57,534
221,241
351,233
2,275
343,142
23,807
221,702
122,457
2,261
80,002
0,877
238,905
165,270
166,139
74,831
187,847
29,497
297,472
40,158
142,139
258,255
262,036
151,709
43,613
348,701
331,298
59,364
27,704
161,406
168,494
246,438
225,216
147,935
58,063
261,570
246,342
359,984
134,158
292,759
284,187
346,485
245,092
299,797
345,846
135,088
241,204
18,263
89,420
69,717
79,257
185,410
309,446
175,461
217,305
286,528
289,133
279,063
207,157
8,257
199,685
356,931
132,154
65,907
264,221
151,775
355,802
191,689
291,935
280,226
173,078
122,338
126,122
309,304
100,847
273,392
0,276
84,157
298,629
74,905
171,769
98,330
126,202
240,499
225,984
90,861
119,189
86,247
320,278
244,620
289,251
152,269
302,346
15,444
148,979
314,108
165,552
90,037
32,325
324,313
279,294
207,247
256,563
11,830
282,321
305,180
19,993
51,129
168,294
316,669
344,576
310,462
294,027
275,014
210,539
149,396
270,518
297,301
319,190
65,928
265,326
122,245
102,595
38,532
185,045
182,822
47,963
315,815
202,418
130,014
357,182
332,587
293,932
116,377
281,259
194,534
284,795
72,232
98,091
302,168
23,858
114,956
340,883
342,604
212,702
203,147
191,668
41,948
191,359
213,810
272,000
40,382
29,483
233,667
155,194
305,506
15,026
248,642
276,819
85,814
77,412
204,135
179,244
66,612
78,053
112,572
111,775
161,356
18,499
221,381
176,759
94,335
10,316
25,307
272,686
149,214
252,506
46,801
42,105
301,278
8,592
257,672
352,477
319,138
321,800
29,317
256,751
6,265
129,074
257,824
221,778
162,914
114,841
16,380
307,788
165,238
258,562
225,409
80,549
295,218
248,570
12,519
313,731
97,560
326,186
356,637
210,452
