-21,343
-20,325
-20,099
-18,274
-21,870
-22,804
-22,687
-22,333
-20,296
-18,872
-18,752
-19,136
-18,781
-19,716
-18,440
-20,671
-23,403
-23,003
-19,002
-20,620
-19,268
-23,505
-19,638
-22,026
-22,431
-22,718
-23,153
-21,898
-20,236
-20,085
-20,899
-26,874
-24,465
-24,788
-23,441
-23,072
-22,787
-22,285
-21,619
-22,525
-23,413
-19,091
-24,833
-22,413
-19,123
-18,901
-21,651
-19,846
-18,964
-19,715
-23,456
-21,833
-21,734
-18,669
-19,112
-21,427
-21,532
-17,732
-18,106
-18,270
-18,250
-21,799
-19,287
-18,279
-18,713
-18,570
-19,076
-20,816
-18,649
-20,278
-21,120
-18,973
-18,451
-16,807
-20,879
-20,980
-18,607
-18,564
-18,032
-19,768
-20,125
-20,064
-18,327
-19,252
-17,245
-17,771
-18,114
-19,323
-19,490
-18,880
-19,020
-19,210
-19,162
-19,192
-19,098
-19,005
-19,071
-19,111
-19,292
-18,875
-19,178
-19,229
-19,162
-18,794
-19,071
-19,182
-19,221
-19,406
-19,079
-19,079
-19,377
-18,690
-25,940
-22,812
-20,012
-23,088
-22,048
-24,197
-21,293
-22,293
-20,654
-21,028
-21,003
-21,477
-27,120
-22,973
-22,474
-22,641
-22,149
-22,845
-23,137
-22,585
-22,859
-23,789
-21,810
-19,687
-21,467
-18,688
-16,533
-18,649
-17,068
-15,784
-18,308
-18,431
-19,401
-17,902
-18,233
-18,124
-18,117
-20,562
-25,016
-21,340
-22,182
-20,000
-21,210
-20,945
-21,693
-20,583
-19,593
-19,325
-18,031
-19,560
-19,934
-18,411
-18,687
-18,964
-26,157
-19,976
-19,116
-18,586
-18,362
-18,496
-17,969
-18,101
-18,124
-19,352
-17,948
-17,421
-20,936
-18,515
-17,267
-18,810
-19,005
-17,064
-18,851
-18,504
-16,500
-18,658
-19,082
-19,707
-16,470
-15,996
-16,895
-18,808
-17,921
-15,939
-11,272
-19,098
-19,067
-19,761
-15,569
-16,158
-15,875
-18,719
-18,983
-18,939
-20,363
-19,536
-20,120
-17,913
-17,992
-17,215
-17,902
-18,760
-18,748
-18,355
-20,919
-21,391
-20,475
-25,510
-28,459
-22,419
-23,080
-21,360
-23,272
-27,653
-22,588
-22,323
-22,067
-20,418
-25,551
-27,080
-21,480
-28,054
-24,049
-25,024
-21,384
-25,824
-23,170
-22,381
-20,642
-24,351
-21,812
-23,283
-22,245
-21,254
-24,620
-25,802
-25,194
-23,581
-23,421
-23,054
-21,242
-24,001
-22,501
-24,743
-21,933
-21,052
-22,767
-24,044
-20,081
-22,516
-24,301
-23,775
-26,472
-23,638
-26,491
-20,421
-23,634
-21,800
-21,160
-21,235
-20,620
-23,909
-20,535
-21,677
-22,761
-19,595
-21,443
-22,594
-20,162
-21,459
-20,684
-19,124
-18,869
-19,044
-19,262
-19,266
-19,618
-18,722
-19,611
-19,510
-20,719
-19,204
-21,678
-20,320
-20,856
-19,316
-18,635
-18,257
-19,332
-20,320
-19,063
-20,409
-20,916
-19,610
-20,318
-18,972
-19,735
-19,629
-20,201
-18,328
-20,193
-18,566
-18,565
-17,943
-19,224
-19,806
-18,119
-18,999
-18,356
-19,018
-18,201
-19,804
-20,526
-23,401
-20,045
-19,540
-20,454
-18,696
-20,351
-19,755
-18,985
-18,817
-20,571
-19,301
-18,586
-20,206
-19,244
-19,314
-19,198
-19,531
-20,478
-18,905
-19,803
-21,830
-18,558
-19,427
-20,074
-19,302
-18,601
-19,023
-19,571
-19,202
-20,349
-20,241
-18,608
-19,700
-18,948
-18,886
-21,488
-21,079
-20,112
-19,517
-18,464
-19,527
-19,542
-20,340
-19,278
-17,949
-18,254
-16,709
-16,706
-17,486
-17,044
-16,631
-17,867
-18,624
-19,708
-18,668
-18,566
-15,816
-20,782
-20,165
-15,618
-17,525
-18,660
-16,381
-16,257
-16,411
-20,774
-16,761
-16,556
-16,938
-16,021
-17,766
-16,853
-16,990
-14,979
-16,663
-17,386
-15,992
-18,438
-16,219
-16,360
-17,634
-17,366
-17,539
-17,689
-16,525
-16,608
-18,153
-17,113
-16,577
