-28,370
-19,148
-17,169
-24,907
-28,823
-24,303
-25,320
-18,739
-18,527
-16,085
-17,409
-21,916
-18,392
-20,684
-17,136
-17,852
-20,615
-25,777
-20,209
-18,679
-18,978
-19,431
-19,033
-18,912
-17,604
-18,675
-19,932
-23,079
-18,408
-18,228
-19,446
-19,898
-22,164
-20,876
-21,971
-21,595
-20,111
-21,199
-24,624
-25,823
-26,437
-20,555
-21,596
-20,245
-17,221
-18,729
-18,774
-19,634
-18,584
-20,271
-20,630
-34,469
-27,819
-22,815
-20,508
-18,892
-21,303
-24,623
-22,106
-27,131
-27,007
-22,966
-23,368
-23,662
-23,708
-22,443
-20,689
-23,739
-21,347
-30,129
-27,851
-22,091
-23,427
-23,642
-31,213
-21,327
-23,449
-22,957
-19,690
-17,977
-24,584
-30,198
-21,098
-24,066
-23,343
-18,561
-20,686
-22,432
-21,959
-20,400
-21,893
-20,216
-20,396
-19,328
-20,322
-19,398
-18,461
-18,829
-18,098
-20,530
-23,069
-21,723
-20,130
-20,431
-18,749
-19,758
-22,387
-21,501
-18,407
-22,103
-18,351
-19,917
-18,139
-22,371
-20,465
-20,438
-18,261
-17,461
-24,003
-22,500
-19,821
-17,866
-22,530
-24,297
-18,248
-18,885
-22,295
-23,105
-22,257
-18,611
-18,930
-19,466
-24,253
-19,026
-20,731
-19,479
-19,588
-19,637
-21,554
-19,946
-19,356
-20,209
-20,910
-19,619
-20,872
-18,626
-21,512
-24,228
-19,418
-19,833
-20,628
-20,568
-19,005
-20,091
-20,567
-20,862
-24,592
-25,081
-21,214
-20,500
-18,094
-19,439
-23,979
-19,775
-20,568
-23,078
-22,847
-20,458
-24,918
-19,742
-24,139
-21,526
-20,761
-21,331
-21,576
-24,473
-21,550
-20,538
-26,722
-22,220
-20,208
-20,604
-24,104
-19,482
-23,625
-22,006
-21,901
-20,794
-22,257
-20,790
-22,070
-26,274
-21,628
-20,891
-22,324
-28,481
-26,453
-21,390
-24,976
-21,175
-26,657
-25,596
-24,980
-20,939
-21,506
-22,584
-25,873
-20,310
-22,699
-22,785
-22,541
-25,472
-23,547
-24,094
-21,106
-24,219
-19,942
-24,602
-23,258
-23,386
-21,515
-21,665
-19,894
-20,523
-25,143
-19,406
-23,082
-22,403
-23,639
-21,372
-20,583
-20,347
-23,464
-23,473
-25,191
-21,488
-25,294
-23,670
-25,863
-21,124
-20,225
-25,008
-25,668
-22,054
-21,110
-21,605
-24,818
-22,403
-22,136
-25,860
-21,401
-19,127
-20,799
-21,944
-21,450
-25,562
-20,474
-20,728
-20,375
-23,290
-19,869
-22,771
-24,662
-20,685
-26,478
-18,942
-23,921
-21,057
-22,945
-24,444
-21,369
-22,956
-25,609
-21,808
-23,368
-20,409
-21,962
-21,262
-24,955
-23,014
-20,105
-23,940
-21,535
-24,169
-19,954
-19,874
-21,514
-24,928
-24,514
-21,607
-20,766
-26,214
-20,229
-23,528
-22,792
-20,849
-20,567
-24,828
-21,461
-23,816
-20,037
-20,452
-20,848
-23,079
-20,572
-22,649
-23,517
-21,473
-22,602
-20,473
-23,197
-21,663
-25,357
-20,494
-19,557
-20,188
-20,495
-24,616
-26,373
-20,230
-21,858
-26,492
-22,162
-18,982
-20,986
-25,369
-22,606
-26,075
